date,person,bicycle,car,motorcycle,airplane,bus,train,truck,boat
2016-09-17_12-00,27,2,1,0,0,1,0,0,0
2016-09-17_13-00,27,2,1,0,0,1,0,0,0
2016-09-17_14-00,27,2,1,0,0,1,0,0,0
2016-09-17_15-00,27,2,1,0,0,1,0,0,0
2016-09-17_16-00,14,0,1,0,0,0,0,1,0
2016-09-17_17-00,15,0,3,0,0,0,0,1,0
2016-09-17_18-00,10,0,1,0,0,0,0,0,0
2016-09-17_19-00,7,0,0,0,0,0,0,0,0
2016-09-17_20-00,10,0,0,0,0,0,0,0,0
2016-09-17_21-00,18,0,1,0,0,0,0,0,0
2016-09-17_22-00,7,0,0,0,0,0,0,0,0
2016-09-17_23-00,16,0,0,0,0,0,0,0,0
2016-09-18_00-00,14,0,1,0,0,0,0,0,0
2016-09-18_01-00,4,0,1,0,0,0,0,0,0
2016-09-18_02-00,15,0,0,0,0,0,0,0,0
2016-09-18_03-00,10,0,1,0,0,0,0,0,0
2016-09-18_04-00,9,0,0,0,0,0,0,0,0
2016-09-18_05-00,0,0,2,0,0,0,0,0,0
2016-09-18_06-00,4,0,0,0,0,0,0,0,0
2016-09-18_07-00,3,0,0,0,0,0,0,0,0
2016-09-18_08-00,1,0,0,0,0,0,0,0,0
2016-09-18_09-00,3,0,2,0,0,0,0,0,0
2016-09-18_10-00,17,0,1,0,0,0,0,1,0
2016-09-18_11-00,14,0,1,0,0,0,0,0,0
2016-09-18_12-00,21,0,2,0,0,0,0,0,0
2016-09-18_13-00,21,0,0,0,0,1,0,0,0
2016-09-18_14-00,25,0,0,0,0,0,0,0,0
2016-09-18_15-00,36,0,1,0,0,0,0,0,0
2016-09-18_16-00,25,1,0,0,0,0,0,0,0
2016-09-18_17-00,17,0,0,0,0,1,0,0,0
2016-09-18_18-00,29,0,0,0,0,0,0,0,0
2016-09-18_19-00,14,0,0,0,0,0,0,0,0
2016-09-18_20-00,19,0,3,0,0,0,0,0,0
2016-09-18_21-00,25,0,2,0,0,0,0,0,0
2016-09-18_22-00,5,0,0,0,0,0,0,0,0
2016-09-18_23-00,0,0,1,0,0,0,0,0,0
2016-09-19_00-00,0,0,0,0,0,0,0,0,0
2016-09-19_01-00,5,0,1,0,0,0,0,0,0
2016-09-19_02-00,1,0,0,0,0,0,0,0,0
2016-09-19_03-00,0,0,0,0,0,0,0,0,0
2016-09-19_04-00,1,0,0,0,0,0,0,0,0
2016-09-19_05-00,1,0,0,0,0,0,0,0,0
2016-09-19_06-00,1,0,0,0,0,0,0,0,0
2016-09-19_07-00,4,0,0,0,0,0,0,1,0
2016-09-19_08-00,2,0,1,0,0,0,0,0,0
2016-09-19_09-00,7,0,1,0,0,2,0,0,0
2016-09-19_10-00,9,0,4,0,0,0,0,0,0
2016-09-19_11-00,9,1,1,0,0,1,0,1,0
2016-09-19_12-00,26,0,0,0,0,0,0,0,0
2016-09-19_13-00,20,0,1,0,0,0,0,1,0
2016-09-19_14-00,21,0,0,0,0,0,0,0,0
2016-09-19_15-00,13,0,0,0,0,1,0,0,0
2016-09-19_16-00,5,0,0,0,0,0,1,0,0
2016-09-19_17-00,9,0,3,0,0,0,0,0,0
2016-09-19_18-00,18,0,0,0,0,0,0,0,0
2016-09-19_19-00,4,0,0,0,0,0,0,0,0
2016-09-19_20-00,2,0,1,0,0,0,0,1,0
2016-09-19_21-00,3,0,0,0,0,0,0,0,0
2016-09-19_22-00,5,0,1,0,0,0,0,0,0
2016-09-19_23-00,2,0,0,0,0,0,0,0,0
2016-09-20_00-00,4,0,0,0,0,0,0,0,0
2016-09-20_01-00,1,0,0,0,0,0,0,1,0
2016-09-20_02-00,0,0,0,0,0,0,0,0,0
2016-09-20_03-00,0,0,0,0,0,0,0,0,0
2016-09-20_04-00,1,0,0,0,0,0,0,1,0
2016-09-20_05-00,2,0,0,0,0,0,0,0,0
2016-09-20_06-00,2,0,2,0,0,0,0,1,0
2016-09-20_07-00,3,0,2,0,0,2,0,0,0
2016-09-20_08-00,4,0,2,0,0,1,0,0,0
2016-09-20_09-00,3,0,0,0,0,0,0,1,0
2016-09-20_10-00,16,0,3,0,0,1,0,1,0
2016-09-20_11-00,22,0,1,0,0,0,0,0,0
2016-09-20_12-00,13,0,0,0,0,0,0,2,0
2016-09-20_13-00,18,0,3,0,0,1,0,1,0
2016-09-20_14-00,22,0,3,0,0,0,0,0,0
2016-09-20_15-00,30,0,1,0,0,1,0,0,0
2016-09-20_16-00,15,0,0,0,0,1,0,1,0
2016-09-20_17-00,21,0,1,0,0,1,0,0,0
2016-09-20_18-00,25,0,0,0,0,0,0,0,0
2016-09-20_19-00,17,0,0,0,0,0,0,0,0
2016-09-20_20-00,17,0,0,0,0,0,0,1,0
2016-09-20_21-00,6,0,0,0,0,0,0,0,0
2016-09-20_22-00,7,0,2,0,0,0,0,0,0
2016-09-20_23-00,6,0,0,0,0,0,0,0,0
2016-09-21_00-00,8,0,0,0,0,0,0,0,0
2016-09-21_01-00,5,0,0,0,0,0,0,0,0
2016-09-21_02-00,0,0,0,0,0,0,0,0,0
2016-09-21_03-00,2,0,0,0,0,0,0,0,0
2016-09-21_04-00,1,0,0,0,0,0,0,0,0
2016-09-21_05-00,0,0,0,0,0,0,0,0,0
2016-09-21_06-00,0,0,1,0,0,0,0,0,0
2016-09-21_07-00,3,0,0,0,0,0,0,0,0
2016-09-21_08-00,1,0,1,0,0,0,0,2,0
2016-09-21_09-00,7,0,1,0,0,0,0,1,0
2016-09-21_10-00,19,0,3,0,0,0,0,1,0
2016-09-21_11-00,17,0,0,0,0,0,0,0,0
2016-09-21_12-00,1,0,0,0,0,0,1,0,0
2016-09-21_13-00,10,0,0,0,0,0,0,1,0
2016-09-21_14-00,21,0,0,0,0,1,0,0,0
2016-09-21_15-00,28,0,1,0,0,0,0,0,0
2016-09-21_16-00,25,0,2,0,0,0,0,0,0
2016-09-21_17-00,25,0,2,0,0,1,0,0,0
2016-09-21_18-00,19,1,1,0,0,0,0,0,0
2016-09-21_19-00,21,0,0,0,0,0,0,0,0
2016-09-21_20-00,18,0,0,0,0,0,1,0,0
2016-09-21_21-00,15,0,0,0,0,0,0,0,0
2016-09-21_22-00,12,0,0,0,0,0,0,0,0
2016-09-21_23-00,10,0,0,0,0,0,0,0,0
2016-09-22_00-00,8,0,1,0,0,0,0,0,0
2016-09-22_01-00,3,0,0,0,0,0,0,0,0
2016-09-22_02-00,1,0,0,0,0,0,0,0,0
2016-09-22_03-00,2,0,0,0,0,0,0,0,0
2016-09-22_04-00,0,0,0,0,0,1,0,0,0
2016-09-22_05-00,1,0,0,0,0,0,0,0,0
2016-09-22_06-00,1,0,1,0,0,0,0,0,0
2016-09-22_07-00,2,0,0,0,0,0,0,1,0
2016-09-22_08-00,5,0,4,0,0,0,0,1,0
2016-09-22_09-00,7,0,1,0,0,0,0,1,0
2016-09-22_10-00,9,1,1,0,0,1,0,0,0
2016-09-22_11-00,14,0,2,0,0,1,0,0,0
2016-09-22_12-00,22,0,2,0,0,0,0,0,0
2016-09-22_13-00,12,0,1,0,0,0,0,0,0
2016-09-22_14-00,34,0,0,0,0,0,0,0,0
2016-09-22_15-00,16,0,0,0,0,0,0,0,0
2016-09-22_16-00,5,0,0,0,0,0,1,0,0
2016-09-22_17-00,21,0,1,0,0,2,0,0,0
2016-09-22_18-00,27,1,2,0,0,1,0,0,0
2016-09-22_19-00,22,0,0,0,0,0,0,0,0
2016-09-22_20-00,4,1,1,0,0,0,0,0,0
2016-09-22_21-00,11,0,1,0,0,0,0,0,0
2016-09-22_22-00,18,0,2,0,0,0,0,1,0
2016-09-22_23-00,10,0,1,0,0,0,0,0,0
2016-09-23_00-00,9,0,0,0,0,0,0,0,0
2016-09-23_01-00,5,0,1,0,0,0,0,0,0
2016-09-23_02-00,10,0,2,0,0,0,0,0,0
2016-09-23_03-00,7,0,0,0,0,0,0,0,0
2016-09-23_04-00,1,0,0,0,0,0,0,0,0
2016-09-23_05-00,1,0,0,0,0,0,0,0,0
2016-09-23_06-00,0,0,0,0,0,0,0,1,0
2016-09-23_07-00,0,0,0,0,0,0,1,0,0
2016-09-23_08-00,2,0,1,0,0,0,0,0,0
2016-09-23_09-00,1,1,0,0,0,0,0,0,0
2016-09-23_10-00,15,0,2,0,0,0,0,0,0
2016-09-23_11-00,10,0,3,0,0,1,0,0,0
2016-09-23_12-00,14,0,2,0,0,0,0,0,0
2016-09-23_13-00,17,0,0,0,0,0,0,0,0
2016-09-23_14-00,13,0,0,0,0,0,0,0,0
2016-09-23_15-00,18,0,0,0,0,1,1,0,0
2016-09-23_16-00,26,0,0,0,0,1,0,0,0
2016-09-23_17-00,34,0,1,0,0,1,0,0,0
2016-09-23_18-00,28,1,2,0,0,0,0,1,0
2016-09-23_19-00,18,0,1,0,0,0,0,0,0
2016-09-23_20-00,13,0,0,0,0,0,0,0,0
2016-09-23_21-00,16,0,2,0,0,0,0,0,0
2016-09-23_22-00,23,0,0,0,0,0,0,0,0
2016-09-23_23-00,25,0,0,0,0,0,0,0,0
2016-09-24_00-00,14,0,0,0,0,0,0,0,0
2016-09-24_01-00,16,1,1,0,0,0,0,0,0
2016-09-24_02-00,7,0,1,0,0,0,0,0,0
2016-09-24_03-00,5,0,0,0,0,1,0,0,0
2016-09-24_04-00,4,0,3,0,0,0,0,0,0
2016-09-24_05-00,5,0,1,0,0,0,0,0,0
2016-09-24_06-00,0,0,0,0,0,0,0,0,0
2016-09-24_07-00,2,0,0,0,0,0,0,1,0
2016-09-24_08-00,5,0,0,0,0,0,0,0,0
2016-09-24_09-00,9,0,1,0,0,0,0,1,0
2016-09-24_10-00,10,0,4,0,0,0,0,1,0
2016-09-24_11-00,22,0,1,0,0,0,0,0,0
2016-09-24_12-00,20,0,1,0,0,1,0,1,0
2016-09-24_13-00,31,0,0,0,0,1,0,0,0
2016-09-24_14-00,24,0,2,0,0,0,0,0,0
2016-09-24_15-00,29,0,2,0,0,1,0,0,0
2016-09-24_16-00,11,0,2,0,0,0,0,0,0
2016-09-24_17-00,26,0,1,0,0,0,0,0,0
2016-09-24_18-00,22,0,1,0,0,0,0,0,0
2016-09-24_19-00,12,1,2,0,0,0,0,0,0
2016-09-24_20-00,9,0,3,0,0,0,0,0,0
2016-09-24_21-00,8,0,0,0,0,1,0,0,0
2016-09-24_22-00,12,0,0,0,0,0,0,0,0
2016-09-24_23-00,13,0,0,0,0,0,0,0,0
2016-09-25_00-00,6,0,1,0,0,0,0,1,0
2016-09-25_01-00,4,0,1,0,0,0,0,0,0
2016-09-25_02-00,2,0,0,0,0,0,0,0,0
2016-09-25_03-00,4,0,0,0,0,0,0,0,0
2016-09-25_04-00,3,0,3,0,0,0,0,0,0
2016-09-25_05-00,2,0,0,0,0,0,0,0,0
2016-09-25_06-00,0,0,1,0,0,0,0,0,0
2016-09-25_08-00,0,0,0,0,0,0,0,0,0
2016-09-25_09-00,1,0,3,0,0,0,0,1,0
2016-09-25_10-00,16,0,0,0,0,0,0,1,0
2016-09-25_11-00,18,0,2,0,0,0,0,0,0
2016-09-25_12-00,12,0,0,0,0,0,1,0,0
2016-09-25_13-00,25,0,0,0,0,1,0,0,0
2016-09-25_14-00,12,0,1,0,0,1,0,0,0
2016-09-25_15-00,23,0,1,0,0,1,0,0,0
2016-09-25_16-00,18,0,1,0,0,0,0,1,0
2016-09-25_17-00,30,0,3,0,0,0,0,0,0
2016-09-25_18-00,25,0,1,0,0,0,0,0,0
2016-09-25_19-00,19,0,1,0,0,0,0,0,0
2016-09-25_20-00,18,1,1,0,0,0,0,0,0
2016-09-25_21-00,15,0,1,0,0,0,0,0,0
2016-09-25_22-00,6,0,0,0,0,0,0,0,0
2016-09-25_23-00,11,0,0,0,0,0,0,0,0
2016-09-26_00-00,3,0,0,0,0,0,0,0,0
2016-09-26_01-00,1,0,0,0,0,0,0,0,0
2016-09-26_02-00,8,0,0,0,0,0,0,0,0
2016-09-26_03-00,2,0,0,0,0,0,0,0,0
2016-09-26_04-00,0,0,1,0,0,0,0,0,0
2016-09-26_05-00,3,0,0,0,0,0,0,0,0
2016-09-26_06-00,3,0,1,0,0,0,1,0,0
2016-09-26_07-00,5,0,1,0,0,0,0,0,0
2016-09-26_08-00,4,0,1,0,0,0,0,0,0
2016-09-26_09-00,10,0,4,0,0,1,0,2,0
2016-09-26_10-00,9,0,4,0,0,1,0,0,0
2016-09-26_11-00,20,0,2,0,0,0,0,0,0
2016-09-26_12-00,17,0,1,0,0,1,0,1,0
2016-09-26_13-00,21,0,0,0,0,0,0,0,0
2016-09-26_14-00,7,0,1,0,0,1,1,0,0
2016-09-26_15-00,14,1,0,0,0,1,0,0,0
2016-09-26_16-00,14,1,0,0,0,1,0,0,0
2016-09-26_17-00,14,1,0,0,0,1,0,0,0
2016-09-26_18-00,14,1,0,0,0,1,0,0,0
2016-09-26_19-00,14,1,0,0,0,1,0,0,0
2016-09-26_20-00,14,1,0,0,0,1,0,0,0
2016-09-26_21-00,14,1,0,0,0,1,0,0,0
2016-09-26_22-00,14,1,0,0,0,1,0,0,0
2016-09-26_23-00,14,1,0,0,0,1,0,0,0
2016-09-27_00-00,14,1,0,0,0,1,0,0,0
2016-09-27_01-00,14,1,0,0,0,1,0,0,0
2016-09-27_02-00,14,1,0,0,0,1,0,0,0
2016-09-27_03-00,14,1,0,0,0,1,0,0,0
2016-09-27_04-00,14,1,0,0,0,1,0,0,0
2016-09-27_05-00,14,1,0,0,0,1,0,0,0
2016-09-27_06-00,14,1,0,0,0,1,0,0,0
2016-09-27_07-00,14,1,0,0,0,1,0,0,0
2016-09-27_08-00,14,1,0,0,0,1,0,0,0
2016-09-27_09-00,14,1,0,0,0,1,0,0,0
2016-09-27_10-00,14,1,0,0,0,1,0,0,0
2016-09-27_11-00,14,1,0,0,0,1,0,0,0
2016-09-27_12-00,14,1,0,0,0,1,0,0,0
2016-09-27_13-00,14,1,0,0,0,1,0,0,0
2016-09-27_14-00,14,1,0,0,0,1,0,0,0
2016-09-27_15-00,14,1,0,0,0,1,0,0,0
2016-09-27_16-00,14,1,0,0,0,1,0,0,0
2016-09-27_17-00,14,1,0,0,0,1,0,0,0
2016-09-27_18-00,14,1,0,0,0,1,0,0,0
2016-09-27_19-00,14,1,0,0,0,1,0,0,0
2016-09-27_20-00,14,1,0,0,0,1,0,0,0
2016-09-27_21-00,14,1,0,0,0,1,0,0,0
2016-09-27_22-00,14,1,0,0,0,1,0,0,0
2016-09-27_23-00,14,1,0,0,0,1,0,0,0
2016-09-28_00-00,14,1,0,0,0,1,0,0,0
2016-09-28_01-00,14,1,0,0,0,1,0,0,0
2016-09-28_02-00,14,1,0,0,0,1,0,0,0
2016-09-28_03-00,14,1,0,0,0,1,0,0,0
2016-09-28_04-00,14,1,0,0,0,1,0,0,0
2016-09-28_05-00,14,1,0,0,0,1,0,0,0
2016-09-28_06-00,14,1,0,0,0,1,0,0,0
2016-09-28_07-00,14,1,0,0,0,1,0,0,0
2016-09-28_08-00,14,1,0,0,0,1,0,0,0
2016-09-28_09-00,14,1,0,0,0,1,0,0,0
2016-09-28_10-00,14,1,0,0,0,1,0,0,0
2016-09-28_11-00,14,1,0,0,0,1,0,0,0
2016-09-28_12-00,14,1,0,0,0,1,0,0,0
2016-09-28_13-00,14,1,0,0,0,1,0,0,0
2016-09-28_14-00,14,1,0,0,0,1,0,0,0
2016-09-28_15-00,14,1,0,0,0,1,0,0,0
2016-09-28_16-00,14,1,0,0,0,1,0,0,0
2016-09-28_17-00,14,1,0,0,0,1,0,0,0
2016-09-28_18-00,14,1,0,0,0,1,0,0,0
2016-09-28_19-00,14,1,0,0,0,1,0,0,0
2016-09-28_20-00,14,1,0,0,0,1,0,0,0
2016-09-28_21-00,14,1,0,0,0,1,0,0,0
2016-09-28_22-00,14,1,0,0,0,1,0,0,0
2016-09-28_23-00,14,1,0,0,0,1,0,0,0
2016-09-29_00-00,14,1,0,0,0,1,0,0,0
2016-09-29_01-00,14,1,0,0,0,1,0,0,0
2016-09-29_02-00,14,1,0,0,0,1,0,0,0
2016-09-29_03-00,14,1,0,0,0,1,0,0,0
2016-09-29_04-00,14,1,0,0,0,1,0,0,0
2016-09-29_05-00,14,1,0,0,0,1,0,0,0
2016-09-29_06-00,14,1,0,0,0,1,0,0,0
2016-09-29_07-00,14,1,0,0,0,1,0,0,0
2016-09-29_08-00,14,1,0,0,0,1,0,0,0
2016-09-29_09-00,14,1,0,0,0,1,0,0,0
2016-09-29_10-00,14,1,0,0,0,1,0,0,0
2016-09-29_11-00,14,1,0,0,0,1,0,0,0
2016-09-29_12-00,14,1,0,0,0,1,0,0,0
2016-09-29_13-00,14,1,0,0,0,1,0,0,0
2016-09-29_14-00,14,1,0,0,0,1,0,0,0
2016-09-29_15-00,14,1,0,0,0,1,0,0,0
2016-09-29_16-00,14,1,0,0,0,1,0,0,0
2016-09-29_17-00,14,1,0,0,0,1,0,0,0
2016-09-29_18-00,14,1,0,0,0,1,0,0,0
2016-09-29_19-00,14,1,0,0,0,1,0,0,0
2016-09-29_20-00,14,1,0,0,0,1,0,0,0
2016-09-29_21-00,14,1,0,0,0,1,0,0,0
2016-09-29_22-00,14,1,0,0,0,1,0,0,0
2016-09-29_23-00,14,1,0,0,0,1,0,0,0
2016-09-30_00-00,14,1,0,0,0,1,0,0,0
2016-09-30_01-00,14,1,0,0,0,1,0,0,0
2016-09-30_02-00,14,1,0,0,0,1,0,0,0
2016-09-30_03-00,14,1,0,0,0,1,0,0,0
2016-09-30_04-00,14,1,0,0,0,1,0,0,0
2016-09-30_05-00,14,1,0,0,0,1,0,0,0
2016-09-30_06-00,14,1,0,0,0,1,0,0,0
2016-09-30_07-00,14,1,0,0,0,1,0,0,0
2016-09-30_08-00,14,1,0,0,0,1,0,0,0
2016-09-30_09-00,14,1,0,0,0,1,0,0,0
2016-09-30_10-00,9,0,1,0,0,1,0,1,0
2016-09-30_11-00,9,0,3,0,0,1,0,0,0
2016-09-30_12-00,14,0,1,0,0,0,0,1,0
2016-09-30_13-00,14,0,1,0,0,0,0,0,0
2016-09-30_14-00,18,0,1,0,0,1,0,0,0
2016-09-30_15-00,17,0,1,0,0,0,0,0,0
2016-09-30_16-00,22,0,1,0,0,0,0,0,0
2016-09-30_17-00,38,0,0,0,0,0,0,0,0
2016-09-30_18-00,21,0,1,0,0,1,0,0,0
2016-09-30_19-00,10,0,0,0,0,0,1,0,0
2016-09-30_20-00,15,0,0,0,0,0,0,0,0
2016-09-30_21-00,15,0,0,0,0,0,0,0,0
2016-09-30_22-00,17,0,0,0,0,2,0,0,0
2016-09-30_23-00,21,0,0,0,0,0,0,0,0
2016-10-01_00-00,16,0,0,0,0,0,0,0,0
2016-10-01_01-00,8,0,2,0,0,0,0,0,0
2016-10-01_02-00,14,0,0,0,0,0,0,0,0
2016-10-01_03-00,11,0,1,0,0,0,0,0,0
2016-10-01_04-00,13,0,2,0,0,0,0,0,0
2016-10-01_05-00,11,0,0,0,0,0,0,0,0
2016-10-01_06-00,3,1,0,0,0,0,0,0,0
2016-10-01_07-00,4,0,0,0,0,1,0,0,0
2016-10-01_08-00,1,0,0,0,0,0,0,0,0
2016-10-01_09-00,4,0,0,0,0,0,0,0,0
2016-10-01_10-00,0,0,2,0,0,0,1,0,0
2016-10-01_11-00,13,0,0,0,0,0,0,1,0
2016-10-01_12-00,15,0,0,0,0,0,0,0,0
2016-10-01_13-00,18,2,1,0,0,0,0,0,0
2016-10-01_14-00,7,0,0,0,0,0,0,0,0
2016-10-01_15-00,25,1,0,0,0,0,0,0,0
2016-10-01_16-00,29,0,1,0,0,1,0,0,0
2016-10-01_17-00,20,0,0,0,0,1,0,0,0
2016-10-01_18-00,32,0,2,0,0,0,0,0,0
2016-10-01_19-00,28,0,1,0,0,1,0,0,0
2016-10-01_20-00,23,0,1,0,0,0,0,0,0
2016-10-01_21-00,17,0,2,0,0,0,0,0,0
2016-10-01_22-00,23,0,0,0,0,0,0,0,0
2016-10-01_23-00,13,0,2,0,0,0,0,0,0
2016-10-02_00-00,19,0,0,0,0,0,0,0,0
2016-10-02_01-00,13,1,0,0,0,0,0,0,0
2016-10-02_02-00,10,0,2,0,0,0,0,0,0
2016-10-02_03-00,14,0,1,0,0,0,0,0,0
2016-10-02_04-00,16,0,1,0,0,0,0,0,0
2016-10-02_05-00,10,0,0,0,0,0,0,0,0
2016-10-02_06-00,5,0,3,0,0,1,0,0,0
2016-10-02_07-00,11,1,2,0,0,0,0,0,0
2016-10-02_08-00,3,0,0,0,0,0,0,0,0
2016-10-02_09-00,6,0,0,0,0,0,0,0,0
2016-10-02_10-00,6,0,0,0,0,1,0,0,0
2016-10-02_11-00,18,0,0,0,0,0,0,0,0
2016-10-02_12-00,14,0,1,0,0,0,0,0,0
2016-10-02_13-00,20,0,0,0,0,0,0,1,0
2016-10-02_14-00,26,0,0,0,0,0,0,0,0
2016-10-02_15-00,26,0,2,0,0,0,0,0,0
2016-10-02_16-00,27,0,1,0,0,0,0,0,0
2016-10-02_17-00,31,0,1,0,0,1,0,1,0
2016-10-02_18-00,12,0,0,0,0,1,0,0,0
2016-10-02_19-00,14,0,1,0,0,0,0,0,0
2016-10-02_20-00,6,0,1,0,0,0,0,0,0
2016-10-02_21-00,3,0,0,0,0,0,0,0,0
2016-10-02_22-00,3,0,1,0,0,0,0,0,0
2016-10-02_23-00,7,0,0,0,0,0,0,0,0
2016-10-03_00-00,2,0,1,0,0,0,0,0,0
2016-10-03_01-00,1,0,0,0,0,0,0,0,0
2016-10-03_02-00,5,0,0,0,0,0,0,0,0
2016-10-03_03-00,6,0,0,0,0,0,0,0,0
2016-10-03_04-00,2,0,0,0,0,0,0,0,0
2016-10-03_05-00,1,0,0,0,0,0,0,0,0
2016-10-03_06-00,1,0,3,0,0,0,0,0,0
2016-10-03_07-00,3,0,0,0,0,0,1,1,0
2016-10-03_08-00,6,0,3,0,0,0,0,0,0
2016-10-03_09-00,3,0,0,0,0,0,0,0,0
2016-10-03_10-00,3,0,0,0,0,0,0,0,0
2016-10-03_11-00,3,0,0,0,0,0,0,0,0
2016-10-03_12-00,3,0,0,0,0,0,0,0,0
2016-10-03_13-00,3,0,0,0,0,0,0,0,0
2016-10-03_14-00,3,0,0,0,0,0,0,0,0
2016-10-03_15-00,3,0,0,0,0,0,0,0,0
2016-10-03_16-00,3,0,0,0,0,0,0,0,0
2016-10-03_17-00,3,0,0,0,0,0,0,0,0
2016-10-03_18-00,3,0,0,0,0,0,0,0,0
2016-10-03_19-00,3,0,0,0,0,0,0,0,0
2016-10-03_20-00,3,0,0,0,0,0,0,0,0
2016-10-03_21-00,3,0,0,0,0,0,0,0,0
2016-10-03_22-00,3,0,0,0,0,0,0,0,0
2016-10-03_23-00,3,0,0,0,0,0,0,0,0
2016-10-04_00-00,3,0,0,0,0,0,0,0,0
2016-10-04_01-00,3,0,0,0,0,0,0,0,0
2016-10-04_02-00,3,0,0,0,0,0,0,0,0
2016-10-04_03-00,3,0,0,0,0,0,0,0,0
2016-10-04_04-00,3,0,0,0,0,0,0,0,0
2016-10-04_05-00,3,0,0,0,0,0,0,0,0
2016-10-04_06-00,3,0,0,0,0,0,0,0,0
2016-10-04_07-00,3,0,0,0,0,0,0,0,0
2016-10-04_08-00,3,0,0,0,0,0,0,0,0
2016-10-04_09-00,3,0,0,0,0,0,0,0,0
2016-10-04_10-00,3,0,0,0,0,0,0,0,0
2016-10-04_11-00,3,0,0,0,0,0,0,0,0
2016-10-04_12-00,3,0,0,0,0,0,0,0,0
2016-10-04_13-00,3,0,0,0,0,0,0,0,0
2016-10-04_14-00,3,0,0,0,0,0,0,0,0
2016-10-04_15-00,3,0,0,0,0,0,0,0,0
2016-10-04_16-00,3,0,0,0,0,0,0,0,0
2016-10-04_17-00,3,0,0,0,0,0,0,0,0
2016-10-04_18-00,3,0,0,0,0,0,0,0,0
2016-10-04_19-00,3,0,0,0,0,0,0,0,0
2016-10-04_20-00,3,0,0,0,0,0,0,0,0
2016-10-04_21-00,3,0,0,0,0,0,0,0,0
2016-10-04_22-00,3,0,0,0,0,0,0,0,0
2016-10-04_23-00,3,0,0,0,0,0,0,0,0
2016-10-05_00-00,3,0,0,0,0,0,0,0,0
2016-10-05_01-00,3,0,0,0,0,0,0,0,0
2016-10-05_02-00,3,0,0,0,0,0,0,0,0
2016-10-05_03-00,3,0,0,0,0,0,0,0,0
2016-10-05_04-00,3,0,0,0,0,0,0,0,0
2016-10-05_05-00,3,0,0,0,0,0,0,0,0
2016-10-05_06-00,3,0,0,0,0,0,0,0,0
2016-10-05_07-00,3,0,0,0,0,0,0,0,0
2016-10-05_08-00,3,0,0,0,0,0,0,0,0
2016-10-05_09-00,3,0,0,0,0,0,0,0,0
2016-10-05_10-00,3,0,0,0,0,0,0,0,0
2016-10-05_11-00,3,0,0,0,0,0,0,0,0
2016-10-05_12-00,3,0,0,0,0,0,0,0,0
2016-10-05_13-00,3,0,0,0,0,0,0,0,0
2016-10-05_14-00,3,0,0,0,0,0,0,0,0
2016-10-05_15-00,3,0,0,0,0,0,0,0,0
2016-10-05_16-00,3,0,0,0,0,0,0,0,0
2016-10-05_17-00,3,0,0,0,0,0,0,0,0
2016-10-05_18-00,3,0,0,0,0,0,0,0,0
2016-10-05_19-00,3,0,0,0,0,0,0,0,0
2016-10-05_20-00,3,0,0,0,0,0,0,0,0
2016-10-05_21-00,3,0,0,0,0,0,0,0,0
2016-10-05_22-00,3,0,0,0,0,0,0,0,0
2016-10-05_23-00,3,0,0,0,0,0,0,0,0
2016-10-06_00-00,3,0,0,0,0,0,0,0,0
2016-10-06_01-00,3,0,0,0,0,0,0,0,0
2016-10-06_02-00,3,0,0,0,0,0,0,0,0
2016-10-06_03-00,3,0,0,0,0,0,0,0,0
2016-10-06_04-00,3,0,0,0,0,0,0,0,0
2016-10-06_05-00,3,0,0,0,0,0,0,0,0
2016-10-06_06-00,3,0,0,0,0,0,0,0,0
2016-10-06_07-00,3,0,0,0,0,0,0,0,0
2016-10-06_08-00,3,0,0,0,0,0,0,0,0
2016-10-06_09-00,3,0,0,0,0,0,0,0,0
2016-10-06_10-00,3,0,0,0,0,0,0,0,0
2016-10-06_11-00,3,0,0,0,0,0,0,0,0
2016-10-06_12-00,3,0,0,0,0,0,0,0,0
2016-10-06_13-00,3,0,0,0,0,0,0,0,0
2016-10-06_14-00,3,0,0,0,0,0,0,0,0
2016-10-06_15-00,3,0,0,0,0,0,0,0,0
2016-10-06_16-00,3,0,0,0,0,0,0,0,0
2016-10-06_17-00,3,0,0,0,0,0,0,0,0
2016-10-06_18-00,3,0,0,0,0,0,0,0,0
2016-10-06_19-00,3,0,0,0,0,0,0,0,0
2016-10-06_20-00,3,0,0,0,0,0,0,0,0
2016-10-06_21-00,3,0,0,0,0,0,0,0,0
2016-10-06_22-00,3,0,0,0,0,0,0,0,0
2016-10-06_23-00,3,0,0,0,0,0,0,0,0
2016-10-07_00-00,3,0,0,0,0,0,0,0,0
2016-10-07_01-00,3,0,0,0,0,0,0,0,0
2016-10-07_02-00,3,0,0,0,0,0,0,0,0
2016-10-07_03-00,3,0,0,0,0,0,0,0,0
2016-10-07_04-00,3,0,0,0,0,0,0,0,0
2016-10-07_05-00,3,0,0,0,0,0,0,0,0
2016-10-07_06-00,3,0,0,0,0,0,0,0,0
2016-10-07_07-00,3,0,0,0,0,0,0,0,0
2016-10-07_08-00,3,0,0,0,0,0,0,0,0
2016-10-07_09-00,3,0,0,0,0,0,0,0,0
2016-10-07_10-00,3,0,0,0,0,0,0,0,0
2016-10-07_11-00,3,0,0,0,0,0,0,0,0
2016-10-07_12-00,3,0,0,0,0,0,0,0,0
2016-10-07_13-00,3,0,0,0,0,0,0,0,0
